"title","start_time","end_time","description","exercise_title","superset_id","exercise_notes","set_index","set_type","weight_lbs","reps","distance_km","duration_seconds"
"At home 2","27 Sep 2020, 18:59","27 Sep 2020, 20:02","","Seated Palms Up Wrist Curl",,"",2,"normal",10,30,,
"At home 2","27 Sep 2020, 18:59","27 Sep 2020, 20:02","","Lying Leg Raise",,"",0,"normal",,20,,
"At home 2","27 Sep 2020, 18:59","27 Sep 2020, 20:02","","Lying Leg Raise",,"",1,"normal",,20,,
"At home 2","27 Sep 2020, 18:59","27 Sep 2020, 20:02","","Lying Leg Raise",,"",2,"normal",,20,,
"At home 2","27 Sep 2020, 18:59","27 Sep 2020, 20:02","","Russian Twist (Bodyweight)",,"",0,"normal",,25,,
"At home 2","27 Sep 2020, 18:59","27 Sep 2020, 20:02","","Russian Twist (Bodyweight)",,"",1,"normal",,25,,
"At home 2","27 Sep 2020, 18:59","27 Sep 2020, 20:02","","Russian Twist (Bodyweight)",,"",2,"normal",,20,,
"At home 2","27 Sep 2020, 18:59","27 Sep 2020, 20:02","","Plank",,"",0,"normal",,,,60
"At home 2","27 Sep 2020, 18:59","27 Sep 2020, 20:02","","Plank",,"",1,"normal",,,,45
"At home 2","27 Sep 2020, 18:59","27 Sep 2020, 20:02","","Side Plank",,"",0,"normal",,,,30
"At home 2","27 Sep 2020, 18:59","27 Sep 2020, 20:02","","Side Plank",,"",1,"normal",,,,30
"At home 2","27 Sep 2020, 18:59","27 Sep 2020, 20:02","","Reverse Plank",,"",0,"normal",,,,30
"At home 2","27 Sep 2020, 18:59","27 Sep 2020, 20:02","","Yoga",,"",0,"normal",,,,300
"At home 2","27 Sep 2020, 18:59","27 Sep 2020, 20:02","","Splits -Side",,"",0,"normal",,,,30
"At home 2","27 Sep 2020, 18:59","27 Sep 2020, 20:02","","Splits -Side",,"",1,"normal",,,,30
"At home 2","27 Sep 2020, 18:59","27 Sep 2020, 20:02","","Splits Middle",,"",0,"normal",,,,30
"At home 2","27 Sep 2020, 18:59","27 Sep 2020, 20:02","","Bridge",,"",0,"normal",,,,20
"At home 2","27 Sep 2020, 18:59","27 Sep 2020, 20:02","","Bridge",,"",1,"normal",,,,10
"At home 3","26 Sep 2020, 16:38","26 Sep 2020, 17:12","","No Machine  Warm Up",,"",0,"normal",,,,300
"At home 3","26 Sep 2020, 16:38","26 Sep 2020, 17:12","","Stretching",,"",0,"normal",,,,300
"At home 3","26 Sep 2020, 16:38","26 Sep 2020, 17:12","","crow pose",,"",0,"normal",,1,,
"At home 3","26 Sep 2020, 16:38","26 Sep 2020, 17:12","","crow pose",,"",1,"normal",,1,,
"At home 3","26 Sep 2020, 16:38","26 Sep 2020, 17:12","","crow pose",,"",2,"normal",,1,,
"At home 3","26 Sep 2020, 16:38","26 Sep 2020, 17:12","","Lunge",,"Alternating sets with standing calf raise",0,"normal",,30,,
"At home 3","26 Sep 2020, 16:38","26 Sep 2020, 17:12","","Lunge",,"Alternating sets with standing calf raise",1,"normal",,30,,
"At home 3","26 Sep 2020, 16:38","26 Sep 2020, 17:12","","Lunge",,"Alternating sets with standing calf raise",2,"normal",,20,,
"At home 3","26 Sep 2020, 16:38","26 Sep 2020, 17:12","","Standing Calf Raise",,"",0,"normal",,40,,
"At home 3","26 Sep 2020, 16:38","26 Sep 2020, 17:12","","Standing Calf Raise",,"",1,"normal",,40,,
"At home 3","26 Sep 2020, 16:38","26 Sep 2020, 17:12","","Standing Calf Raise",,"",2,"normal",,40,,
"At home 3","26 Sep 2020, 16:38","26 Sep 2020, 17:12","","Single Leg Glute Bridge",,"Alternating sets with lateral lunge",0,"normal",,10,,
"At home 3","26 Sep 2020, 16:38","26 Sep 2020, 17:12","","Single Leg Glute Bridge",,"Alternating sets with lateral lunge",1,"normal",,10,,
"At home 3","26 Sep 2020, 16:38","26 Sep 2020, 17:12","","Single Leg Glute Bridge",,"Alternating sets with lateral lunge",2,"normal",,8,,
"At home 3","26 Sep 2020, 16:38","26 Sep 2020, 17:12","","Single Leg Glute Bridge",,"Alternating sets with lateral lunge",3,"normal",,8,,
"At home 3","26 Sep 2020, 16:38","26 Sep 2020, 17:12","","Single Leg Glute Bridge",,"Alternating sets with lateral lunge",4,"normal",,6,,
"At home 3","26 Sep 2020, 16:38","26 Sep 2020, 17:12","","Single Leg Glute Bridge",,"Alternating sets with lateral lunge",5,"normal",,6,,
"At home 3","26 Sep 2020, 16:38","26 Sep 2020, 17:12","","Lateral Lunge",,"",0,"normal",,10,,
"At home 3","26 Sep 2020, 16:38","26 Sep 2020, 17:12","","Lateral Lunge",,"",1,"normal",,10,,
"At home 3","26 Sep 2020, 16:38","26 Sep 2020, 17:12","","Lateral Lunge",,"",2,"normal",,10,,
"At home 3","26 Sep 2020, 16:38","26 Sep 2020, 17:12","","Lateral Lunge",,"",3,"normal",,10,,
"At home 3","26 Sep 2020, 16:38","26 Sep 2020, 17:12","","Lateral Lunge",,"",4,"normal",,10,,
"At home 3","26 Sep 2020, 16:38","26 Sep 2020, 17:12","","Lateral Lunge",,"",5,"normal",,10,,
"At home 3","26 Sep 2020, 16:38","26 Sep 2020, 17:12","","Bridge",,"",0,"normal",,,,20
"At home 3","26 Sep 2020, 16:38","26 Sep 2020, 17:12","","Bridge",,"",1,"normal",,,,20
"At home 3","26 Sep 2020, 16:38","26 Sep 2020, 17:12","","Splits -Side",,"",0,"normal",,,,30
"At home 3","26 Sep 2020, 16:38","26 Sep 2020, 17:12","","Splits -Side",,"",1,"normal",,,,30
"At home 1","25 Sep 2020, 19:08","25 Sep 2020, 20:12","","Running",,"",0,"normal",,,,300
"At home 1","25 Sep 2020, 19:08","25 Sep 2020, 20:12","","Stretching",,"",0,"normal",,,,300
"At home 1","25 Sep 2020, 19:08","25 Sep 2020, 20:12","","crow pose",,"",0,"normal",,1,,
"At home 1","25 Sep 2020, 19:08","25 Sep 2020, 20:12","","crow pose",,"",1,"normal",,1,,
"At home 1","25 Sep 2020, 19:08","25 Sep 2020, 20:12","","crow pose",,"",2,"normal",,1,,
"At home 1","25 Sep 2020, 19:08","25 Sep 2020, 20:12","","Bulgarian Split Squat",,"",0,"normal",,8,,
"At home 1","25 Sep 2020, 19:08","25 Sep 2020, 20:12","","Bulgarian Split Squat",,"",1,"normal",,8,,
"At home 1","25 Sep 2020, 19:08","25 Sep 2020, 20:12","","Glute Bridge",,"",0,"normal",,30,,
"At home 1","25 Sep 2020, 19:08","25 Sep 2020, 20:12","","Glute Bridge",,"",1,"normal",,30,,
"At home 1","25 Sep 2020, 19:08","25 Sep 2020, 20:12","","Glute Bridge",,"",2,"normal",,30,,
"At home 1","25 Sep 2020, 19:08","25 Sep 2020, 20:12","","Bent Over Fly (Dumbbell)",,"",0,"normal",5,12,,
"At home 1","25 Sep 2020, 19:08","25 Sep 2020, 20:12","","Bent Over Fly (Dumbbell)",,"",1,"normal",5,12,,
